0;0;0;0;0;0;0;0;0;0;950;0.0
0;0;0;0;0;0;0;0;0;0;900;0.0
0;0;0;0;0;0;0;0;0;0;850;0.0
0;0;0;0;0;0;0;0;0;0;800;0.0
0;0;0;0;0;0;0;0;0;0;760;0.0
0;0;0;0;0;0;0;0;0;0;720;0.0
0;0;0;0;0;0;0;0;0;0;680;0.0
0;0;0;0;0;0;0;0;0;0;640;0.0
0;0;0;0;0;0;0;0;0;0;600;0.0
0;0;0;0;0;0;0;0;0;0;570;0.0
0;0;0;0;0;0;0;0;0;0;540;0.0
0;0;0;0;0;0;0;0;0;0;510;0.0
0;0;0;0;0;0;0;0;0;0;480;0.0
0;0;0;0;0;0;0;0;0;0;450;0.0
0;0;0;0;0;0;0;0;0;0;420;0.0
0;0;0;0;0;0;0;0;0;0;390;0.0
0;0;0;0;0;0;0;0;0;0;370;0.0
0;0;0;0;0;0;0;0;0;0;350;0.0
0;0;0;0;0;0;0;0;0;0;330;0.0
0;0;0;0;0;0;0;0;0;0;310;0.0
0;0;0;0;0;0;0;0;0;0;290;0.0
0;0;0;0;0;0;0;0;0;0;270;0.0
0;0;0;0;0;0;0;0;0;0;250;0.0
0;0;0;0;0;0;0;0;0;0;230;0.0
0;0;0;0;0;0;0;0;0;0;210;0.0
0;0;0;0;0;0;0;0;0;0;190;0.0
0;0;0;0;0;0;0;0;0;0;180;0.0
0;0;0;0;0;0;0;0;0;0;170;0.0
0;0;0;0;0;0;0;0;0;0;160;0.0
0;0;0;0;0;0;0;0;0;0;150;0.0
0;0;0;0;0;0;0;0;0;0;140;0.0
0;0;0;0;0;0;0;0;0;0;130;0.0
0;0;0;0;0;0;0;0;0;0;120;0.0
0;0;0;0;0;0;0;0;0;0;110;0.0
0;0;0;0;0;0;0;0;0;0;100;0.0
0;100;0;0;0;0;0;0;0;0;91;1.0
0;-600;0;0;0;0;0;0;0;0;81;1.0
0;0;0;0;0;0;0;0;0;0;71;1.0
0;0;0;0;0;0;0;0;0;0;61;1.0
0;100;0;0;0;0;0;0;0;0;52;1.85
0;-960;0;0;0;0;0;0;0;0;42;1.85
0;0;0;0;0;0;0;0;0;0;32;1.85
0;100;0;0;0;0;0;0;0;0;23;2.6
0;100;100;0;100;0;100;0;100;100;19;6.349999999999999
0;100;100;0;100;0;100;0;100;100;15;-71.9
0;100;100;0;100;0;100;0;100;100;15;-68.15000000000003
0;100;100;0;100;0;100;0;100;100;15;-64.40000000000006
0;100;100;0;100;0;100;0;100;100;15;-60.650000000000055
0;100;100;0;100;0;100;0;100;100;15;-56.90000000000005
0;100;100;0;100;0;100;0;100;100;15;-53.15000000000004
0;100;100;0;100;0;100;0;100;100;15;-49.400000000000034
0;100;100;0;100;0;100;0;100;100;15;-45.65000000000003
0;100;100;0;100;0;100;0;100;100;15;-41.90000000000002
0;100;100;0;100;0;100;0;100;100;15;-38.15000000000001
0;100;100;0;100;0;100;0;100;100;15;-34.400000000000006
0;100;100;0;100;0;100;0;100;100;15;-30.65
0;100;100;0;100;0;100;0;100;100;15;-26.89999999999999
0;100;100;0;100;0;100;0;100;100;15;-23.149999999999984
0;100;100;0;100;0;100;0;100;100;15;-19.399999999999977
0;100;100;0;100;0;100;0;100;100;15;-15.649999999999972
0;100;100;0;100;0;100;0;100;100;15;-11.899999999999974
0;100;100;0;100;0;100;0;100;100;15;-8.149999999999975
0;100;100;0;100;0;100;0;100;100;15;-4.399999999999977
0;100;100;0;100;0;100;0;100;100;15;-0.6499999999999769
0;100;100;0;100;0;100;0;100;100;15;3.1000000000000236
0;100;100;0;100;0;100;0;100;100;15;6.850000000000022
0;100;100;0;100;0;100;0;100;100;15;10.600000000000021
0;100;100;0;100;0;100;0;100;100;15;14.35000000000002
0;100;100;0;100;0;100;0;100;100;15;18.100000000000023
0;100;100;0;100;0;100;0;100;100;15;21.85000000000003
0;100;100;0;100;0;100;0;100;100;15;25.600000000000037
0;100;100;0;100;0;100;0;100;100;15;29.350000000000044
0;100;100;0;100;0;100;0;100;100;15;33.10000000000005
0;100;100;0;100;0;100;0;100;100;15;36.85000000000006
0;100;100;0;100;0;100;0;100;100;15;40.600000000000065
0;100;100;0;100;0;100;0;100;100;15;44.35000000000007
0;100;100;0;100;0;100;0;100;100;15;48.10000000000008
0;100;100;0;100;0;100;0;100;100;15;51.85000000000009
0;100;100;0;100;0;100;0;100;100;15;55.600000000000094
0;100;100;0;100;0;100;0;100;100;15;59.3500000000001
0;100;100;0;100;0;100;0;100;100;15;63.10000000000011
0;100;100;0;100;0;100;0;100;100;15;66.85000000000008
0;100;100;0;100;0;100;0;100;100;15;70.60000000000005
0;100;100;0;100;0;100;0;100;100;15;74.35000000000002
0;100;100;0;100;0;100;0;100;100;15;78.1
0;100;100;0;100;0;100;0;100;100;15;81.84999999999997
0;100;100;0;100;0;100;0;100;100;15;85.59999999999994
0;100;100;0;100;0;100;0;100;100;15;89.34999999999991
0;100;100;0;100;0;100;0;100;100;15;93.09999999999988
0;100;100;0;100;0;100;0;100;100;15;96.84999999999985
0;100;100;0;100;0;100;0;100;100;15;100.59999999999982
0;100;100;0;100;0;100;0;100;100;15;104.3499999999998
0;100;100;0;100;0;100;0;100;100;15;108.09999999999977
0;100;100;0;100;0;100;0;100;100;15;111.84999999999974
0;100;100;0;100;0;100;0;100;100;15;115.59999999999971
0;100;100;0;100;0;100;0;100;100;15;119.34999999999968
0;100;100;0;100;0;100;0;100;100;15;123.09999999999965
0;100;100;0;100;0;100;0;100;100;15;126.84999999999962
0;100;100;0;100;0;100;0;100;19;15;130.4999999999996
0;100;100;0;100;0;100;0;100;0;14;133.64999999999958
0;100;100;0;100;0;100;0;100;0;13;116.29999999999956
0;100;100;0;100;0;100;0;100;0;13;119.44999999999953
0;100;100;0;100;0;100;0;100;0;13;122.59999999999951
0;100;100;0;100;0;100;0;100;0;13;125.74999999999949
0;100;100;0;100;0;100;0;100;0;13;128.89999999999947
0;100;100;0;100;0;100;0;100;0;13;132.04999999999944
0;100;100;0;100;0;100;0;100;0;13;135.19999999999942
0;100;100;0;100;0;100;0;100;0;13;138.3499999999994
0;100;100;0;100;0;100;0;100;0;13;141.49999999999937
0;100;100;0;100;0;100;0;100;0;13;144.64999999999935
0;100;100;0;100;0;100;0;100;0;13;147.79999999999933
0;100;100;0;100;0;100;0;100;0;13;150.9499999999993
0;100;100;0;100;0;100;0;100;0;13;154.09999999999928
0;100;100;0;100;0;100;0;100;0;13;157.24999999999926
0;100;100;0;100;0;100;0;100;0;13;160.39999999999924
0;100;100;0;100;0;100;0;100;0;13;163.54999999999922
0;100;100;0;100;0;100;0;100;0;13;166.6999999999992
0;100;100;0;100;0;100;0;100;0;13;169.84999999999917
0;100;100;0;100;0;100;0;100;0;13;172.99999999999915
0;100;100;0;100;0;100;0;100;0;13;176.14999999999912
0;100;100;0;100;0;100;0;100;0;13;179.2999999999991
0;100;100;0;100;0;100;0;100;0;13;182.44999999999908
0;100;100;0;100;0;100;0;100;0;13;185.59999999999906
0;100;100;0;100;0;100;0;100;0;13;188.74999999999903
0;100;100;0;100;0;100;0;100;0;13;191.899999999999
0;100;100;0;100;0;100;0;100;0;13;195.049999999999
0;100;100;0;100;0;100;0;100;0;13;198.19999999999897
0;100;100;0;100;0;100;0;100;0;13;201.34999999999894
0;100;100;0;100;0;100;0;100;0;13;204.49999999999892
0;100;100;0;100;0;100;0;100;0;13;207.6499999999989
0;100;100;0;100;0;100;0;100;0;13;210.79999999999887
0;100;100;0;100;0;100;0;100;0;13;213.94999999999885
0;100;100;0;100;0;100;0;100;0;13;217.09999999999883
0;100;100;0;100;0;100;0;100;0;13;220.2499999999988
0;100;100;0;100;0;100;0;100;0;13;223.39999999999878
0;100;100;0;100;0;100;0;100;0;13;226.54999999999876
0;100;100;0;100;0;100;0;100;0;13;229.69999999999874
0;100;100;0;100;0;100;0;100;0;13;232.84999999999872
0;100;100;0;100;0;100;0;100;0;13;235.9999999999987
0;100;100;0;100;0;100;0;100;0;13;239.14999999999867
0;100;100;0;100;0;100;0;100;0;13;242.29999999999865
0;100;100;0;100;0;100;0;100;0;13;245.44999999999862
0;100;100;0;100;0;100;0;100;0;13;248.5999999999986
0;100;100;0;100;0;100;0;100;0;13;251.74999999999858
0;100;100;0;100;0;100;0;100;0;13;254.89999999999856
0;100;100;0;100;0;100;0;100;0;13;258.04999999999865
0;100;100;0;100;0;100;0;100;0;13;261.19999999999874
0;100;100;0;100;0;100;0;100;0;13;264.34999999999883
0;100;100;0;100;0;100;0;100;0;13;267.4999999999989
0;100;100;0;100;0;100;0;100;0;13;270.649999999999
0;100;100;0;100;0;100;0;100;0;13;273.7999999999991
0;100;100;0;100;0;100;0;100;0;13;276.9499999999992
0;100;100;0;100;0;100;0;100;0;13;280.0999999999993
0;100;100;0;100;0;100;0;100;0;13;283.2499999999994
0;100;100;0;100;0;100;0;100;0;13;286.39999999999947
0;100;100;0;100;0;100;0;100;0;13;289.54999999999956
0;100;100;0;100;0;100;0;100;0;13;292.69999999999965
0;100;100;0;100;0;100;0;100;0;13;295.84999999999974
0;100;100;0;100;0;100;0;100;0;13;298.99999999999983
0;100;100;0;100;0;100;0;100;0;13;302.1499999999999
0;100;100;0;100;0;100;0;100;0;13;305.3
0;100;100;0;100;0;100;0;100;0;13;308.4500000000001
0;100;100;0;100;0;100;0;100;0;13;311.6000000000002
0;100;100;0;100;0;100;0;100;0;13;314.7500000000003
0;100;100;0;100;0;100;0;100;0;13;317.9000000000004
0;100;100;0;100;0;100;0;100;0;13;321.05000000000047
0;100;100;0;100;0;100;0;100;0;13;324.20000000000056
0;100;100;0;100;0;100;0;100;0;13;327.35000000000065
0;100;100;0;100;0;100;0;100;0;13;330.50000000000074
0;100;100;0;100;0;100;0;100;0;13;333.65000000000083
0;100;100;0;100;0;100;0;100;0;13;336.8000000000009
0;100;100;0;100;0;100;0;100;0;13;339.950000000001
0;100;100;0;100;0;100;0;100;0;13;343.1000000000011
0;100;100;0;100;0;100;0;100;0;13;346.2500000000012
0;100;100;0;100;0;100;0;100;0;13;349.4000000000013
0;100;100;0;100;0;100;0;100;0;13;352.5500000000014
0;100;100;0;100;0;100;0;100;0;13;355.70000000000147
0;100;100;0;100;0;100;0;100;0;13;358.85000000000156
0;100;100;0;100;0;100;0;100;0;13;362.00000000000165
0;100;100;0;100;0;100;0;100;0;13;365.15000000000174
0;100;100;0;100;0;100;0;100;0;13;368.30000000000183
0;100;100;0;100;0;100;0;100;0;13;371.4500000000019
0;100;100;0;100;0;100;0;100;0;13;374.600000000002
0;100;100;0;100;0;100;0;100;0;13;377.7500000000021
0;100;100;0;100;0;100;0;100;0;13;380.9000000000022
0;100;100;0;100;0;100;0;100;0;13;384.0500000000023
0;100;100;0;100;0;100;0;100;0;13;387.2000000000024
0;100;100;0;100;0;100;0;100;0;13;390.35000000000247
0;100;100;0;100;0;100;0;100;0;13;393.50000000000256
0;100;100;0;100;0;100;0;100;0;13;396.65000000000265
0;100;100;0;100;0;100;0;100;0;13;399.80000000000274
0;100;100;0;100;0;100;0;100;0;13;402.95000000000283
0;100;100;0;100;0;100;0;100;0;13;406.1000000000029
0;100;100;0;100;0;100;0;100;0;13;409.250000000003
0;100;100;0;100;0;100;0;100;0;13;412.4000000000031
0;100;100;0;100;0;100;0;100;0;13;415.5500000000032
0;100;100;0;100;0;100;0;100;0;13;418.7000000000033
0;100;100;0;100;0;100;0;100;0;13;421.8500000000034
0;100;100;0;100;0;100;0;100;0;13;425.00000000000347
0;100;100;0;100;0;100;0;100;0;13;428.15000000000356
0;100;100;0;100;0;100;0;100;0;13;431.30000000000365
0;100;100;0;100;0;100;0;100;0;13;434.45000000000374
0;100;100;0;100;0;100;0;100;0;13;437.60000000000383
0;100;100;0;100;0;100;0;100;0;13;440.7500000000039
0;100;100;0;100;0;100;0;100;0;13;443.900000000004
0;100;100;0;100;0;100;0;100;0;13;447.0500000000041
0;100;100;0;100;0;100;0;100;0;13;450.2000000000042
0;100;100;0;100;0;100;0;100;0;13;453.3500000000043
0;100;100;0;100;0;100;0;100;0;13;456.5000000000044
0;100;100;0;100;0;100;0;100;0;13;459.65000000000447
0;100;100;0;100;0;100;0;100;0;13;462.80000000000456
0;100;100;0;100;0;100;0;100;0;13;465.95000000000465
0;100;100;0;100;0;100;0;100;0;13;469.10000000000474
0;100;100;0;100;0;100;0;100;0;13;472.25000000000483
0;100;100;0;100;0;100;0;100;0;13;475.4000000000049
0;100;100;0;100;0;100;0;100;0;13;478.550000000005
0;100;100;0;100;0;100;0;100;0;13;481.7000000000051
0;100;100;0;100;0;100;0;100;0;13;484.8500000000052
0;100;100;0;100;0;100;0;100;0;13;488.0000000000053
0;100;100;0;100;0;100;0;100;0;13;491.1500000000054
0;100;100;0;100;0;100;0;100;0;13;494.30000000000547
0;100;100;0;100;0;100;0;100;0;13;497.45000000000556
0;100;100;0;100;0;100;0;100;0;13;500.60000000000565
0;100;100;0;100;0;100;0;100;0;13;503.75000000000574
0;100;100;0;100;0;100;0;100;0;13;506.90000000000583
0;100;100;0;100;0;100;0;100;0;13;510.0500000000059
0;100;100;0;100;0;100;0;100;0;13;513.200000000006
0;100;100;0;100;0;100;0;100;0;13;516.350000000006
0;100;100;0;100;0;100;0;100;0;13;519.5000000000061
0;100;100;0;100;0;100;0;100;0;13;522.6500000000062
0;100;100;0;100;0;100;0;100;0;13;525.8000000000063
0;100;100;0;100;0;100;0;100;0;13;528.9500000000064
0;100;100;0;100;0;100;0;100;0;13;532.1000000000065
0;100;100;0;100;0;100;0;100;0;13;535.2500000000066
0;100;100;0;100;0;100;0;100;0;13;538.4000000000067
0;100;100;0;100;0;100;0;100;0;13;541.5500000000068
0;100;100;0;100;0;100;0;100;0;13;544.7000000000069
0;100;100;0;100;0;100;0;100;0;13;547.850000000007
0;100;100;0;100;0;100;0;100;0;13;551.000000000007
0;100;100;0;100;0;100;0;100;0;13;554.1500000000071
0;100;100;0;100;0;100;0;100;0;13;557.3000000000072
0;100;100;0;100;0;100;0;100;0;13;560.4500000000073
0;100;100;0;100;0;100;0;100;0;13;563.6000000000074
0;100;100;0;100;0;100;0;100;0;13;566.7500000000075
0;100;100;0;100;0;100;0;100;0;13;569.9000000000076
0;100;100;0;100;0;100;0;100;0;13;573.0500000000077
0;100;100;0;100;0;100;0;100;0;13;576.2000000000078
0;100;100;0;100;0;100;0;100;0;13;579.3500000000079
0;100;100;0;100;0;100;0;100;0;13;582.500000000008
0;100;100;0;100;0;100;0;100;0;13;585.650000000008
0;100;100;0;100;0;100;0;100;0;13;588.8000000000081
0;100;100;0;100;0;100;0;100;0;13;591.9500000000082
0;100;100;0;100;0;100;0;100;0;13;595.1000000000083
0;100;100;0;100;0;100;0;100;0;13;598.2500000000084
0;100;100;0;100;0;100;0;100;0;13;601.4000000000085
0;100;100;0;100;0;100;0;100;0;13;604.5500000000086
0;100;100;0;100;0;100;0;100;0;13;607.7000000000087
0;100;100;0;100;0;100;0;100;0;13;610.8500000000088
0;100;100;0;100;0;100;0;100;0;13;614.0000000000089
0;100;100;0;100;0;100;0;100;0;13;617.150000000009
0;100;100;0;100;0;100;0;100;0;13;620.300000000009
0;100;100;0;100;0;100;0;100;0;13;623.4500000000091
0;100;100;0;100;0;100;0;100;0;13;626.6000000000092
0;100;100;0;100;0;100;0;100;0;13;629.7500000000093
0;100;100;0;100;0;100;0;100;0;13;632.9000000000094
0;100;100;0;100;0;100;0;100;0;13;636.0500000000095
0;100;100;0;100;0;100;0;100;0;13;639.2000000000096
0;100;100;0;100;0;100;0;100;0;13;642.3500000000097
0;100;100;0;100;0;100;0;100;0;13;645.5000000000098
0;100;100;0;100;0;100;0;100;0;13;648.6500000000099
0;100;100;0;100;0;100;0;100;0;13;651.80000000001
0;100;100;0;100;0;100;0;100;0;13;654.95000000001
0;100;100;0;100;0;100;0;100;0;13;658.1000000000101
0;100;100;0;100;0;100;0;100;0;13;661.2500000000102
0;100;100;0;100;0;100;0;100;0;13;664.4000000000103
0;100;100;0;100;0;100;0;100;0;13;667.5500000000104
0;100;100;0;100;0;100;0;100;0;13;670.7000000000105
0;100;100;0;100;0;100;0;100;0;13;673.8500000000106
0;100;100;0;100;0;100;0;100;0;13;677.0000000000107
0;100;100;0;100;0;100;0;100;0;13;680.1500000000108
0;100;100;0;100;0;100;0;100;0;13;683.3000000000109
0;100;100;0;100;0;100;0;100;0;13;686.450000000011
0;100;100;0;100;0;100;0;100;0;13;689.600000000011
0;100;100;0;100;0;100;0;100;0;13;692.7500000000111
0;100;100;0;100;0;100;0;100;0;13;695.9000000000112
0;100;100;0;100;0;100;0;100;0;13;699.0500000000113
0;100;100;0;100;0;100;0;100;0;13;702.2000000000114
0;100;100;0;100;0;100;0;100;0;13;705.3500000000115
0;100;100;0;100;0;100;0;100;0;13;708.5000000000116
0;100;100;0;100;0;100;0;100;0;13;711.6500000000117
0;100;100;0;100;0;100;0;100;0;13;714.8000000000118
0;100;100;0;100;0;100;0;100;0;13;717.9500000000119
0;100;100;0;100;0;100;0;100;0;13;721.100000000012
0;100;100;0;100;0;100;0;100;0;13;724.250000000012
0;100;100;0;100;0;100;0;100;0;13;727.4000000000121
0;100;100;0;100;0;100;0;100;0;13;730.5500000000122
0;100;100;0;100;0;100;0;100;0;13;733.7000000000123
0;100;100;0;100;0;100;0;100;0;13;736.8500000000124
0;100;100;0;100;0;100;0;20;0;13;739.9000000000125
0;100;100;0;100;0;100;0;0;0;12;742.4500000000126
0;100;100;0;100;0;100;0;0;0;11;724.5000000000126
