0;0;1232;276.25000000000085
1;0;770;190.85000000000002
2;0;649;339.0
3;0;1155;498.2999999999994
4;0;638;377.5
5;0;1045;190.1000000000001
6;0;924;326.5
7;0;2343;313.5
8;0;759;159.30000000000015
9;0;792;284.0
10;0;792;410.5
11;0;594;151.5
12;0;5137;568.4500000000086
13;0;759;189.75
14;0;1122;427.45000000000016
15;0;891;360.9000000000004
16;0;2134;799.1000000000006
17;0;1034;293.5
18;0;1694;228.5
19;0;748;190.84999999999943
20;0;770;299.5
21;0;968;167.0
22;0;946;346.5
23;0;847;-119.9
24;0;627;25.75000000000003
25;0;6468;947.0499999999796
26;0;836;141.09999999999985
27;0;880;399.1500000000001
28;0;3388;739.6500000000007
29;0;1419;160.7999999999999
30;0;726;219.64999999999998
31;0;1232;410.2500000000006
32;0;2882;231.54999999999794
33;0;946;161.5
34;0;1551;392.0999999999997
35;0;1001;187.0
36;0;1419;327.2500000000004
37;0;2310;629.5999999999955
38;0;583;130.5
39;0;638;251.0
40;0;1364;737.8000000000011
41;0;1870;591.3000000000047
42;2;20001;2935.249999999784
43;0;4760;540.5499999999954
44;0;1716;265.7000000000012
45;4;20001;2665.1999999997765
46;0;8302;513.2000000000004
47;0;8305;481.5
48;0;715;149.74999999999994
49;0;6490;1027.8500000000076
