0;0;902;231.30000000000052
1;0;1683;299.9999999999998
2;0;847;271.50000000000006
3;0;605;259.0
4;0;1023;386.64999999999907
5;0;781;322.5
6;0;638;311.5
7;0;3421;412.3000000000011
8;0;979;312.59999999999974
9;0;638;372.0
10;0;638;245.5
11;0;638;251.0
12;0;638;311.5
13;0;638;284.0
14;0;1738;363.6499999999995
15;0;1441;541.35
16;0;1067;408.5499999999997
17;0;3839;619.9000000000002
18;0;2893;391.9999999999997
19;0;1089;420.64999999999816
20;0;1936;413.5500000000024
21;0;880;274.0
22;0;2321;575.0
23;0;781;78.14999999999992
24;0;605;133.70000000000005
25;0;572;130.0
26;0;1023;459.69999999999925
27;0;825;239.5
28;0;748;247.64999999999998
29;0;1111;287.70000000000005
30;0;1562;209.7500000000004
31;0;3663;895.7499999999895
32;0;1056;413.35
33;0;1364;585.8999999999988
34;0;2255;371.8499999999977
35;0;2838;541.2000000000046
36;0;748;144.5
37;0;1650;638.7499999999986
38;0;1034;191.09999999999965
39;0;616;129.3
40;0;2915;240.5
41;0;704;136.0
42;0;594;132.49999999999997
43;0;638;278.5
44;0;4312;348.19999999999993
45;0;12254;1806.3999999999746
46;0;3388;146.04999999999944
47;0;627;138.65
48;0;748;148.15000000000003
49;0;649;142.79999999999998
