0;4;20001;2769.7499999998004
1;2;20001;2380.499999999816
2;0;17000;2708.8999999997613
3;2;20001;1810.4999999999052
4;0;19456;2798.0000000001337
5;0;616;132.0
6;0;495;-205.0
7;0;10230;921.2500000000265
8;0;15191;601.9500000000007
9;2;20001;1492.9999999999561
10;2;20001;883.4500000000211
11;0;4383;6.999999999999009
12;0;13695;1255.0000000000082
13;0;4037;474.34999999999553
14;0;13629;1415.9500000000344
15;4;20001;2415.999999999817
16;0;580;-191.05
17;2;20001;1570.4999999999407
18;0;6289;752.499999999996
19;0;1276;175.05000000000047
20;4;20001;2764.5999999997607
21;4;20001;2475.9999999998035
22;4;20001;2355.9999999998245
23;4;20001;2470.999999999805
24;2;20001;2736.499999999895
25;4;20001;2978.099999999725
26;0;2501;218.0
27;0;9526;1841.7499999999905
28;0;3399;388.09999999999786
29;0;16071;2464.550000000176
30;4;20001;2811.3499999999785
31;0;2637;302.05000000000047
32;0;4697;225.00000000000108
33;0;3509;649.3000000000013
34;2;20001;1621.0999999999096
35;0;13263;1231.0499999999897
36;0;4752;846.4500000000077
37;2;20001;1740.8999999999146
38;0;1405;173.5
39;0;16445;2190.099999999943
40;0;638;256.5
41;0;495;-205.0
42;0;16148;723.3999999999854
43;0;2035;243.1000000000003
44;4;20001;2385.9999999998217
45;2;20001;2508.199999999793
46;2;20001;3101.4999999998804
47;0;14654;2043.49999999995
48;0;3960;422.1499999999965
49;0;7557;285.6
