0;3;20001;2564.650000000074
1;0;12867;1818.300000000095
2;4;20001;3705.9999999996144
3;0;12867;1239.6000000000279
4;0;5775;688.000000000011
5;0;11110;280.35
6;0;6270;855.0
7;0;12320;1241.1000000000045
8;0;3586;462.8500000000036
9;0;13299;1973.5000000000723
10;0;10252;1124.8500000000001
11;2;20001;880.4000000000209
12;0;5332;647.2500000000064
13;0;15884;2106.4000000000756
14;0;9119;934.6500000000243
15;2;20001;1216.199999999999
16;7;20001;2824.4000000000506
17;0;8739;980.3000000000286
18;0;6732;716.5
19;0;13904;1031.3999999999737
20;0;17677;2626.549999999869
21;0;572;130.0
22;4;20001;2648.6999999997784
23;0;13956;1876.0000000001112
24;0;19459;1513.900000000043
25;0;7095;815.199999999992
26;3;20001;3537.6500000001056
27;4;20001;3079.499999999712
28;3;20001;971.0499999999776
29;0;3555;460.30000000000365
30;2;20001;2684.099999999767
31;0;492;-205.0
32;2;20001;2410.4999999998104
33;0;492;-205.0
34;0;8998;513.0
35;0;583;130.5
36;0;2156;266.3
37;0;15664;1722.4000000000115
38;0;495;-205.0
39;0;12705;1674.6999999999412
40;0;4356;578.7499999999997
41;0;17666;1529.2000000000628
42;4;20001;3180.199999999698
43;0;5750;938.299999999991
44;0;2266;632.0
45;4;20001;1835.5000000000782
46;6;20001;2844.6000000002377
47;0;4372;1086.0499999999977
48;4;20001;3722.4499999998325
49;0;2131;708.0000000000022
