0;0;1199;249.60000000000002
1;0;4345;327.59999999999656
2;0;704;-76.75000000000006
3;0;693;-144.70000000000002
4;0;638;262.0
5;0;1034;229.60000000000056
6;0;759;218.5
7;0;858;279.15
8;0;2607;620.8999999999997
9;0;858;522.65
10;0;6391;817.9500000000152
11;0;638;196.0
12;0;1595;310.14999999999804
13;0;2123;305.0000000000001
14;0;1133;624.1000000000016
15;0;638;196.0
16;0;704;140.9500000000001
17;0;836;246.00000000000023
18;0;638;245.5
19;0;3212;621.8499999999999
20;0;1639;229.85000000000008
21;0;1529;380.9500000000004
22;0;1023;284.7500000000008
23;0;14806;1340.950000000022
24;0;902;396.05000000000064
25;0;1078;252.34999999999877
26;0;638;241.0
27;0;1793;157.4499999999999
28;0;5610;1092.0500000000065
29;0;1760;351.350000000001
30;0;1584;347.34999999999997
31;0;814;282.6500000000002
32;0;1463;327.9500000000005
33;0;5060;701.4500000000023
34;0;968;281.8000000000004
35;0;957;234.75
36;0;1540;427.3499999999999
37;0;1551;332.35000000000076
38;0;671;193.19999999999993
39;0;638;355.5
40;0;638;32.65000000000005
41;0;913;238.2999999999999
42;0;6545;496.25
43;0;1166;170.00000000000023
44;0;5654;185.34999999999954
45;0;1452;314.90000000000003
46;0;2640;642.4500000000005
47;0;660;-146.20000000000002
48;0;715;302.25
