0;0;1430;343.90000000000134
1;0;1276;552.6999999999967
2;0;649;344.5
3;0;803;517.75
4;0;3806;678.2999999999911
5;0;1331;223.5
6;0;1034;293.24999999999983
7;0;5500;655.6500000000018
8;0;11385;1508.7000000000385
9;0;5445;1169.9499999999962
10;0;8690;1482.8500000000358
11;0;638;218.0
12;0;6094;1385.6000000000117
13;0;19393;1699.799999999921
14;0;594;141.89999999999998
15;0;1221;509.0
16;0;1507;398.9000000000001
17;0;572;130.0
18;0;13145;1245.9999999999854
19;0;627;-158.75
20;0;913;199.34999999999962
21;0;1133;-12.449999999999974
22;0;10945;985.4000000000212
23;0;13156;1145.4500000000066
24;0;12650;500.50000000000773
25;0;3355;427.2500000000001
26;0;1111;-143.10000000000008
27;0;561;-149.5
28;0;781;160.99999999999994
29;6;20001;4087.6999999995624
30;6;20001;2833.600000000141
31;0;13986;532.4000000000085
32;2;20001;1878.3999999998969
33;0;569;130.0
34;3;20001;1215.4
35;0;569;130.0
36;0;572;130.0
37;0;572;130.0
38;2;20001;2997.199999999718
39;7;20001;2953.6999999999384
40;4;20001;2518.199999999803
41;0;574;152.0
42;0;8173;1358.8500000000208
43;0;616;135.00000000000009
44;0;638;251.0
45;0;3421;418.1999999999981
46;0;638;218.0
47;2;20001;2191.5999999998485
48;0;19467;1972.9500000001174
49;0;18205;2563.400000000025
