0;0;3916;721.0
1;0;1023;500.2499999999993
2;0;1012;252.95000000000005
3;0;638;229.0
4;0;1067;107.20000000000005
5;0;6468;470.25
6;0;638;190.5
7;0;924;241.6500000000002
8;0;1221;423.70000000000005
9;0;3245;387.05000000000035
10;2;20001;1920.249999999891
11;0;7202;635.0500000000001
12;0;1584;515.3500000000006
13;0;12639;1293.9999999999802
14;0;2860;70.90000000000018
15;0;682;-133.65
16;0;1529;233.35000000000002
17;0;2673;155.0999999999999
18;0;8250;662.3500000000145
19;2;20001;1284.049999999987
20;0;12636;1422.5499999999633
21;0;1155;633.8500000000003
22;4;20001;3052.0999999997034
23;6;20001;3051.4999999997194
24;0;632;350.0
25;0;18282;2623.9999999998795
26;0;16258;843.0
27;0;9295;1304.6000000000163
28;2;20001;2680.4999999997704
29;0;4375;622.0000000000018
30;0;16995;1682.149999999921
31;2;20001;2470.4999999998013
32;4;20001;2565.49999999992
33;0;1138;-96.49999999999972
34;0;5632;1006.9500000000196
35;0;14520;1556.7000000000492
36;2;20001;2476.79999999983
37;0;492;-205.0
38;4;20001;1058.8000000000293
39;3;20001;1035.0
40;2;20001;2320.4999999998213
41;0;607;142.0
42;4;20001;2385.9999999998217
43;4;20001;2205.999999999848
44;0;19794;1217.8500000000045
45;2;20001;2560.4999999997876
46;2;20001;3290.0999999998703
47;4;20001;2625.999999999781
48;0;497;-150.0
49;6;20001;3051.4999999997194
