0;0;693;-174.74999999999997
1;0;671;-158.20000000000005
2;0;605;-138.75
3;0;1375;185.50000000000023
4;0;792;284.0000000000001
5;0;660;284.0
6;0;2618;365.25
7;0;693;289.5
8;0;737;327.5
9;0;1177;341.69999999999993
10;0;2145;293.1500000000001
11;0;4686;463.9
12;0;660;132.25
13;0;770;222.44999999999993
14;0;1353;453.35000000000093
15;0;1111;-70.75000000000013
16;0;814;137.9000000000001
17;0;759;238.35000000000036
18;0;1243;429.5999999999999
19;0;3553;573.9000000000041
20;0;561;-186.8
21;0;1342;-100.99999999999997
22;0;2145;755.849999999999
23;0;3839;99.85
24;0;737;-102.60000000000005
25;0;792;466.9
26;0;638;191.0
27;0;693;289.0
28;0;4983;430.5999999999958
29;0;781;293.40000000000003
30;0;2354;1000.75
31;0;836;128.25
32;0;3102;216.64999999999984
33;0;748;428.45000000000005
34;0;1199;375.79999999999916
35;0;770;149.95000000000027
36;0;726;252.19999999999987
37;0;10450;1180.7000000000057
38;0;2178;201.0
39;0;638;388.5
40;0;583;-101.5
41;0;2409;901.0000000000069
42;0;2409;554.8500000000034
43;0;979;-38.149999999999984
44;0;1947;41.14999999999981
45;0;671;135.74999999999997
46;0;1309;243.20000000000005
47;0;6842;319.9000000000024
48;0;1914;702.6000000000034
49;0;2101;694.449999999999
50;0;1243;761.449999999999
51;0;748;339.0
52;0;638;218.0
